1758442458.879323 server started (15738): version 3.4, socket /tmp/tmux-1000/default, protocol 8
1758442458.879368 on Linux 6.8.0-79-generic #79-Ubuntu SMP PREEMPT_DYNAMIC Tue Aug 12 14:42:46 UTC 2025
1758442458.879382 using libevent 2.1.12-stable poll
1758442458.879390 using ncurses 6.4 20240113
1758442458.985346 window_remove_ref: @0 notify_callback, now 1
1758442458.985353 session_remove_ref: 0 notify_callback, now 5
1758442458.985362 cmdq_next <global>: [notify_callback/0x5fbe1f8efbe0] (1), flags 0
1758442458.985368 notify_callback: session-created
1758442458.985376 notify_insert_hook: inserting hook session-created
1758442458.985387 session_remove_ref: 0 notify_callback, now 4
1758442458.985394 session_remove_ref: 0 notify_callback, now 3
1758442458.985402 cmdq_next <global>: [notify_callback/0x5fbe1f9612f0] (1), flags 0
1758442458.985409 notify_callback: pane-focus-in
1758442458.985416 notify_insert_hook: inserting hook pane-focus-in
1758442458.985427 session_remove_ref: 0 notify_callback, now 2
1758442458.985435 cmdq_next <global>: [notify_callback/0x5fbe1f95c6c0] (1), flags 0
1758442458.985442 notify_callback: client-session-changed
1758442458.985449 notify_insert_hook: inserting hook client-session-changed
1758442458.985459 unref client 0x5fbe1f965850 (2 references)
1758442458.985468 session_remove_ref: 0 notify_callback, now 1
1758442458.985476 cmdq_next <global>: exit (empty)
1758442458.985483 cmdq_next </dev/pts/0>: empty
1758442458.985489 cmdq_next <global>: empty
1758442458.985496 cmdq_next </dev/pts/0>: empty
1758442458.985507 /dev/pts/0: redraw window status borders overlay panes
1758442458.985515 /dev/pts/0: redraw deferred (170 left)
1758442458.985524 redraw timer started
1758442458.985536 server_client_reset_state: client /dev/pts/0 mode CURSOR,WRAP
1758442458.985544 server_client_reset_state: cursor to 0,0
1758442458.985559 /dev/pts/0: \033[1;1H
1758442458.985567 /dev/pts/0: current mode CURSOR
1758442458.985575 /dev/pts/0: setting mode CURSOR,WRAP
1758442458.985583 server_client_check_pane_buffer: pane %0 is on
1758442458.985591 @0 active pane changed
1758442458.985607 format_expand1: expanding format: #{?pane_in_mode,[tmux],#{pane_current_command}}#{?pane_dead,[dead],}
1758442458.985629 format_expand1: found #{}: ?pane_in_mode,[tmux],#{pane_current_command}
1758442458.985639 format_replace: condition is: pane_in_mode
1758442458.985652 format_replace: condition 'pane_in_mode' found: 0
1758442458.985660 format_replace: condition 'pane_in_mode' is false
1758442458.985672 format_expand1: expanding format: #{pane_current_command}
1758442458.985681 format_expand1: found #{}: pane_current_command
1758442458.985749 format_replace: format 'pane_current_command' found: bash
1758442458.985758 format_replace: replaced 'pane_current_command' with 'bash'
1758442458.985766 format_expand1: result is: bash
1758442458.985774 format_replace: replaced '?pane_in_mode,[tmux],#{pane_current_command}' with 'bash'
1758442458.985782 format_expand1: found #{}: ?pane_dead,[dead],
1758442458.985789 format_replace: condition is: pane_dead
1758442458.985799 format_replace: condition 'pane_dead' found: 0
1758442458.985807 format_replace: condition 'pane_dead' is false
1758442458.985815 format_replace: replaced '?pane_dead,[dead],' with ''
1758442458.985822 format_expand1: result is: bash
1758442458.985829 @0 name not changed (still bash)
1758442458.985880 /dev/pts/0: wrote 176 bytes (of 176)
1758442458.985944 server_signal: Child exited
1758442458.985960 cmdq_next <global>: empty
1758442458.985968 cmdq_next </dev/pts/0>: empty
1758442458.985978 /dev/pts/0: redraw window status borders overlay panes
1758442458.985986 /dev/pts/0: redraw needed
1758442458.985994 status_redraw enter
1758442458.985999 format_defaults: c=/dev/pts/0
1758442458.986005 format_defaults: s=none
1758442458.986010 format_defaults: wl=none
1758442458.986015 format_defaults: wp=none
1758442458.986021 options_string_to_style: status-style is 'bg=green,fg=black'
1758442458.986029 style_parse: bg=green,fg=black
1758442458.986034 style_parse: bg=green
1758442458.986041 style_parse: fg=black
1758442458.986049 screen_resize_cursor: new size 142x1, now 80x1 (cursor 0,0 = 0,0)
1758442458.986056 screen_resize_cursor: cursor finished at 0,0 = 0,0
1758442458.986062 screen_write_start: size 142x1, no pane
1758442458.986067 screen_write_cursormove: from 0,0 to 0,0
1758442458.986103 format_expand1: expanding format: #[align=left range=left #{E:status-left-style}]#[push-default]#{T;=/#{status-left-length}:status-left}#[pop-default]#[norange default]#[list=on align=#{status-justify}]#[list=left-marker]<#[list=right-marker]>#[list=on]#{W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?window_end_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}}#[nolist align=right range=right #{E:status-right-style}]#[push-default]#{T;=/#{status-right-length}:status-right}#[pop-default]#[norange default]
1758442458.986111 format_expand1: found #*1[
1758442458.986116 format_expand1: found #{}: E:status-left-style
1758442458.986122 format_replace: modifier 0 is E
1758442458.986130 format_replace: format 'status-left-style' found: default
1758442458.986134 format_expand1: expanding format: default
1758442458.986147 format_expand1: result is: default
1758442458.986152 format_replace: replaced 'E:status-left-style' with 'default'
1758442458.986157 format_expand1: found #*1[
1758442458.986163 format_expand1: found #{}: T;=/#{status-left-length}:status-left
1758442458.986168 format_expand1: expanding format: #{status-left-length}
1758442458.986172 format_expand1: found #{}: status-left-length
1758442458.986179 format_replace: format 'status-left-length' found: 10
1758442458.986185 format_replace: replaced 'status-left-length' with '10'
1758442458.986190 format_expand1: result is: 10
1758442458.986195 format_replace: modifier 0 is T
1758442458.986201 format_replace: modifier 1 is =
1758442458.986206 format_replace: modifier 1 argument 0: 10
1758442458.986214 format_replace: format 'status-left' found: [#{session_name}] 
1758442458.986220 format_expand1: expanding format: [#{session_name}] 
1758442458.986226 format_expand1: found #{}: session_name
1758442458.986234 format_replace: format 'session_name' found: 0
1758442458.986239 format_replace: replaced 'session_name' with '0'
1758442458.986244 format_expand1: result is: [0] 
1758442458.986250 format_replace: applied length limit 10: [0] 
1758442458.986256 format_replace: replaced 'T;=/#{status-left-length}:status-left' with '[0] '
1758442458.986262 format_expand1: found #*1[
1758442458.986268 format_expand1: found #*1[
1758442458.986273 format_expand1: found #*1[
1758442458.986279 format_expand1: found #{}: status-justify
1758442458.986286 format_replace: format 'status-justify' found: left
1758442458.986292 format_replace: replaced 'status-justify' with 'left'
1758442458.986298 format_expand1: found #*1[
1758442458.986306 format_expand1: found #*1[
1758442458.986311 format_expand1: found #*1[
1758442458.986341 format_expand1: found #{}: W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?window_end_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}
1758442458.986347 format_replace: modifier 0 is W
1758442458.986356 format_loop_windows: window loop: 0 @0
1758442458.986361 format_defaults: c=/dev/pts/0
1758442458.986366 format_defaults: s=$0
1758442458.986370 format_defaults: wl=0
1758442458.986374 format_defaults: wp=none
1758442458.986386 format_expand1: expanding format: #[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}
1758442458.986394 format_expand1: found #*1[
1758442458.986399 format_expand1: found #{}: window_index
1758442458.986419 format_replace: format 'window_index' found: 0
1758442458.986424 format_replace: replaced 'window_index' with '0'
1758442458.986433 format_expand1: found #{}: ?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}
1758442458.986438 format_replace: condition is: #{!=:#{E:window-status-current-style},default}
1758442458.986455 format_expand1: expanding format: #{!=:#{E:window-status-current-style},default}
1758442458.986461 format_expand1: found #{}: !=:#{E:window-status-current-style},default
1758442458.986465 format_replace: modifier 0 is !=
1758442458.986483 format_expand1: expanding format: #{E:window-status-current-style}
1758442458.986488 format_expand1: found #{}: E:window-status-current-style
1758442458.986493 format_replace: modifier 0 is E
1758442458.986498 format_replace: format 'window-status-current-style' found: default
1758442458.986510 format_expand1: expanding format: default
1758442458.986515 format_expand1: result is: default
1758442458.986520 format_replace: replaced 'E:window-status-current-style' with 'default'
1758442458.986525 format_expand1: result is: default
1758442458.986530 format_expand1: expanding format: default
1758442458.986535 format_expand1: result is: default
1758442458.986540 format_replace: compare != left is: default
1758442458.986546 format_replace: compare != right is: default
1758442458.986552 format_replace: replaced '!=:#{E:window-status-current-style},default' with '0'
1758442458.986556 format_expand1: result is: 0
1758442458.986562 format_replace: condition '#{!=:#{E:window-status-current-style},default}' is false
1758442458.986567 format_expand1: expanding format: #{E:window-status-style}
1758442458.986572 format_expand1: found #{}: E:window-status-style
1758442458.986577 format_replace: modifier 0 is E
1758442458.986582 format_replace: format 'window-status-style' found: default
1758442458.986587 format_expand1: expanding format: default
1758442458.986591 format_expand1: result is: default
1758442458.986597 format_replace: replaced 'E:window-status-style' with 'default'
1758442458.986601 format_expand1: result is: default
1758442458.986607 format_replace: replaced '?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}' with 'default'
1758442458.986614 format_expand1: found #{}: ?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},
1758442458.986620 format_replace: condition is: #{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}
1758442458.986628 format_expand1: expanding format: #{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}
1758442458.986634 format_expand1: found #{}: &&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}
1758442458.986639 format_replace: modifier 0 is &&
1758442458.986644 format_expand1: expanding format: #{window_last_flag}
1758442458.986649 format_expand1: found #{}: window_last_flag
1758442458.986656 format_replace: format 'window_last_flag' found: 0
1758442458.986662 format_replace: replaced 'window_last_flag' with '0'
1758442458.986666 format_expand1: result is: 0
1758442458.986672 format_expand1: expanding format: #{!=:#{E:window-status-last-style},default}
1758442458.986677 format_expand1: found #{}: !=:#{E:window-status-last-style},default
1758442458.986681 format_replace: modifier 0 is !=
1758442458.986686 format_expand1: expanding format: #{E:window-status-last-style}
1758442458.986692 format_expand1: found #{}: E:window-status-last-style
1758442458.986696 format_replace: modifier 0 is E
1758442458.986702 format_replace: format 'window-status-last-style' found: default
1758442458.986713 format_expand1: expanding format: default
1758442458.986721 format_expand1: result is: default
1758442458.986726 format_replace: replaced 'E:window-status-last-style' with 'default'
1758442458.986731 format_expand1: result is: default
1758442458.986735 format_expand1: expanding format: default
1758442458.986740 format_expand1: result is: default
1758442458.986750 format_replace: compare != left is: default
1758442458.986755 format_replace: compare != right is: default
1758442458.986760 format_replace: replaced '!=:#{E:window-status-last-style},default' with '0'
1758442458.986765 format_expand1: result is: 0
1758442458.986771 format_replace: compare && left is: 0
1758442458.986776 format_replace: compare && right is: 0
1758442458.986782 format_replace: replaced '&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}' with '0'
1758442458.986786 format_expand1: result is: 0
1758442458.986790 format_replace: condition '#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}' is false
1758442458.986797 format_replace: replaced '?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},' with ''
1758442458.986808 format_expand1: found #{}: ?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}
1758442458.986815 format_replace: condition is: #{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}
1758442458.986823 format_expand1: expanding format: #{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}
1758442458.986828 format_expand1: found #{}: &&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}
1758442458.986833 format_replace: modifier 0 is &&
1758442458.986838 format_expand1: expanding format: #{window_bell_flag}
1758442458.986843 format_expand1: found #{}: window_bell_flag
1758442458.986850 format_replace: format 'window_bell_flag' found: 0
1758442458.986855 format_replace: replaced 'window_bell_flag' with '0'
1758442458.986859 format_expand1: result is: 0
1758442458.986864 format_expand1: expanding format: #{!=:#{E:window-status-bell-style},default}
1758442458.986869 format_expand1: found #{}: !=:#{E:window-status-bell-style},default
1758442458.986874 format_replace: modifier 0 is !=
1758442458.986879 format_expand1: expanding format: #{E:window-status-bell-style}
1758442458.986884 format_expand1: found #{}: E:window-status-bell-style
1758442458.986889 format_replace: modifier 0 is E
1758442458.986913 format_replace: format 'window-status-bell-style' found: reverse
1758442458.986922 format_expand1: expanding format: reverse
1758442458.986928 format_expand1: result is: reverse
1758442458.986932 format_replace: replaced 'E:window-status-bell-style' with 'reverse'
1758442458.986937 format_expand1: result is: reverse
1758442458.986941 format_expand1: expanding format: default
1758442458.986946 format_expand1: result is: default
1758442458.986951 format_replace: compare != left is: reverse
1758442458.986955 format_replace: compare != right is: default
1758442458.986961 format_replace: replaced '!=:#{E:window-status-bell-style},default' with '1'
1758442458.986964 format_expand1: result is: 1
1758442458.986969 format_replace: compare && left is: 0
1758442458.986974 format_replace: compare && right is: 1
1758442458.986980 format_replace: replaced '&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}' with '0'
1758442458.986984 format_expand1: result is: 0
1758442458.986990 format_replace: condition '#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}' is false
1758442458.986996 format_expand1: expanding format: #{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}
1758442458.987004 format_expand1: found #{}: ?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},
1758442458.987011 format_replace: condition is: #{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}
1758442458.987019 format_expand1: expanding format: #{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}
1758442458.987031 format_expand1: found #{}: &&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}
1758442458.987036 format_replace: modifier 0 is &&
1758442458.987042 format_expand1: expanding format: #{||:#{window_activity_flag},#{window_silence_flag}}
1758442458.987047 format_expand1: found #{}: ||:#{window_activity_flag},#{window_silence_flag}
1758442458.987052 format_replace: modifier 0 is ||
1758442458.987057 format_expand1: expanding format: #{window_activity_flag}
1758442458.987062 format_expand1: found #{}: window_activity_flag
1758442458.987069 format_replace: format 'window_activity_flag' found: 0
1758442458.987074 format_replace: replaced 'window_activity_flag' with '0'
1758442458.987079 format_expand1: result is: 0
1758442458.987083 format_expand1: expanding format: #{window_silence_flag}
1758442458.987089 format_expand1: found #{}: window_silence_flag
1758442458.987098 format_replace: format 'window_silence_flag' found: 0
1758442458.987103 format_replace: replaced 'window_silence_flag' with '0'
1758442458.987107 format_expand1: result is: 0
1758442458.987112 format_replace: compare || left is: 0
1758442458.987117 format_replace: compare || right is: 0
1758442458.987123 format_replace: replaced '||:#{window_activity_flag},#{window_silence_flag}' with '0'
